odleglosc,ulica_id,nr_zespolu,typ,nr_przystanku,line
7790,0137,1240,2,02,L45
9960,0137,1407,2,02,L45
9470,0137,1241,2,02,L45
17481,2801,1785,2,02,L45
17075,2801,1740,2,02,L45
22604,2059,1869,2,02,L45
21711,2059,1870,2,02,L45
20354,2031,1730,2,02,L45
19752,2031,1729,2,02,L45
18930,2801,1728,2,02,L45
18331,2801,1727,2,02,L45
16632,2993,1240,2,04,L45
16992,0850,1533,2,02,L45
17412,0850,1534,2,02,L45
18206,0850,1535,2,01,L45
13680,0137,1540,2,01,L45
14129,0137,1242,2,01,L45
14919,0137,1241,2,01,L45
16059,0137,1246,2,01,L45
18486,1724,1536,2,01,L45
19311,1724,1537,2,01,L45
0,3522,1868,3,01,L45
1283,2059,1869,2,01,L45
671,2059,1888,2,01,L45
3548,2031,1730,2,01,L45
2101,2059,1870,2,01,L45
4977,2801,1728,2,01,L45
4137,2031,1729,2,01,L45
6010,2801,1726,2,01,L45
5624,2801,1727,2,01,L45
24421,3537,1234,3,02,L45
7226,2589,1450,2,04,L45
6831,2801,1740,2,01,L45
9183,2990,1983,2,02,L45
8079,1887,1985,2,02,L45
10419,2094,1434,2,02,L45
9993,2990,1433,2,01,L45
10899,1118,1435,2,01,L45
10586,2059,1702,2,01,L45
12089,1118,1437,2,01,L45
11659,1118,1436,2,01,L45
20417,0137,1249,2,01,L45
19696,1724,1538,2,03,L45
23736,1909,1235,2,01,L45
23136,0137,1233,2,01,L45
22606,0137,1236,2,01,L45
21906,0137,1237,2,01,L45
21566,0137,1352,2,01,L45
20776,0137,1238,1,01,L45
16632,2993,1240,2,04,L45
16992,0850,1533,2,02,L45
17412,0850,1534,2,02,L45
18206,0850,1535,2,01,L45
13680,0137,1540,2,01,L45
14129,0137,1242,2,01,L45
14919,0137,1241,2,01,L45
16059,0137,1246,2,01,L45
18486,1724,1536,2,01,L45
19311,1724,1537,2,01,L45
0,3522,1868,3,01,L45
1283,2059,1869,2,01,L45
671,2059,1888,2,01,L45
3548,2031,1730,2,01,L45
2101,2059,1870,2,01,L45
4977,2801,1728,2,01,L45
4137,2031,1729,2,01,L45
6010,2801,1726,2,01,L45
5624,2801,1727,2,01,L45
24421,3537,1234,3,02,L45
7226,2589,1450,2,04,L45
6831,2801,1740,2,01,L45
9183,2990,1983,2,02,L45
8079,1887,1985,2,02,L45
10419,2094,1434,2,02,L45
9993,2990,1433,2,01,L45
10899,1118,1435,2,01,L45
10586,2059,1702,2,01,L45
12089,1118,1437,2,01,L45
11659,1118,1436,2,01,L45
20417,0137,1249,2,01,L45
19696,1724,1538,2,03,L45
23736,1909,1235,2,01,L45
23136,0137,1233,2,01,L45
22606,0137,1236,2,01,L45
21906,0137,1237,2,01,L45
21566,0137,1352,2,01,L45
20776,0137,1238,1,01,L45
12760,1514,1809,2,02,L10
13267,1514,1810,2,02,L10
14167,1628,1811,2,02,L10
14670,1628,1719,2,02,L10
10469,0924,1807,2,02,L10
11121,2097,1847,2,02,L10
11499,1514,1820,1,03,L10
12250,0924,1808,2,02,L10
15052,1897,1813,2,02,L10
16161,1897,1814,2,01,L10
0,1246,1800,3,01,L10
668,1757,1311,1,03,L10
345,1757,1846,2,01,L10
1737,2015,1230,1,02,L10
1148,1757,1302,1,03,L10
2421,2015,1228,2,02,L10
2075,2015,1229,2,02,L10
3421,2015,1227,2,02,L10
2821,2015,1184,2,02,L10
5126,2053,1264,2,02,L10
4708,0138,1377,2,03,L10
6326,2833,1378,2,02,L10
5666,2053,1208,2,02,L10
7332,0714,1845,2,02,L10
6874,0714,1379,2,03,L10
8729,0924,1804,2,02,L10
8248,0924,1844,2,02,L10
9879,0924,1806,2,02,L10
9419,0924,1805,2,02,L10
18631,2514,1817,2,02,L10
17131,1897,1813,2,01,L10
20801,1627,1819,3,01,L10
19961,1627,1818,2,02,L10
17153,2015,1184,2,01,L10
17621,2015,1228,2,01,L10
17920,2015,1229,2,01,L10
18333,1757,1230,1,04,L10
14655,2053,1264,2,01,L10
15076,0138,1377,2,02,L10
15442,0154,1701,2,02,L10
16673,2015,1227,2,01,L10
18793,1757,1302,1,02,L10
19200,1101,1311,1,01,L10
0,1627,1819,3,01,L10
2110,2514,1817,2,01,L10
940,1627,1818,2,01,L10
4754,1897,1814,2,81,L10
3645,1897,1813,2,82,L10
6304,1628,1719,2,01,L10
5724,1897,1813,2,81,L10
7414,1514,1810,2,01,L10
6794,2052,1812,2,01,L10
9257,0924,1807,2,01,L10
8437,0924,1808,2,01,L10
10197,0924,1805,2,01,L10
9937,0924,1806,2,01,L10
11449,0924,1844,2,01,L10
10917,0924,1804,2,01,L10
12747,0714,1379,2,02,L10
12198,0714,1845,2,01,L10
14165,1759,1208,2,01,L10
13245,2833,1378,2,01,L10
19975,1246,1800,3,01,L10
19377,2004,1367,2,02,L10
12760,1514,1809,2,02,L10
13267,1514,1810,2,02,L10
14167,1628,1811,2,02,L10
14670,1628,1719,2,02,L10
10469,0924,1807,2,02,L10
11121,2097,1847,2,02,L10
11499,1514,1820,1,03,L10
12250,0924,1808,2,02,L10
15052,1897,1813,2,02,L10
16077,1897,1814,2,02,L10
0,1246,1800,3,01,L10
668,1757,1311,1,03,L10
345,1757,1846,2,01,L10
1737,2015,1230,1,02,L10
1148,1757,1302,1,03,L10
2421,2015,1228,2,02,L10
2075,2015,1229,2,02,L10
3421,2015,1227,2,02,L10
2821,2015,1184,2,02,L10
5126,2053,1264,2,02,L10
4708,0138,1377,2,03,L10
6326,2833,1378,2,02,L10
5666,2053,1208,2,02,L10
7332,0714,1845,2,02,L10
6874,0714,1379,2,03,L10
8729,0924,1804,2,02,L10
8248,0924,1844,2,02,L10
9879,0924,1806,2,02,L10
9419,0924,1805,2,02,L10
17537,1324,1815,3,01,L10
13002,1628,1811,2,02,L10
13505,1628,1719,2,02,L10
13887,1897,1813,2,02,L10
14912,1897,1814,2,02,L10
10469,0924,1807,2,02,L10
11085,0924,1808,2,02,L10
11595,1514,1809,2,02,L10
12102,1514,1810,2,02,L10
16372,1324,1815,1,01,L10
17622,1897,1814,2,01,L10
0,1246,1800,3,01,L10
668,1757,1311,1,03,L10
345,1757,1846,2,01,L10
1737,2015,1230,1,02,L10
1148,1757,1302,1,03,L10
2421,2015,1228,2,02,L10
2075,2015,1229,2,02,L10
3421,2015,1227,2,02,L10
2821,2015,1184,2,02,L10
5126,2053,1264,2,02,L10
4708,0138,1377,2,03,L10
6326,2833,1378,2,02,L10
5666,2053,1208,2,02,L10
7332,0714,1845,2,02,L10
6874,0714,1379,2,03,L10
8729,0924,1804,2,02,L10
8248,0924,1844,2,02,L10
9879,0924,1806,2,02,L10
9419,0924,1805,2,02,L10
20092,2514,1817,2,02,L10
18592,1897,1813,2,01,L10
22262,1627,1819,3,01,L10
21422,1627,1818,2,02,L10
16338,0138,1377,2,02,L10
16704,0154,1701,2,02,L10
17935,2015,1227,2,01,L10
18415,2015,1184,2,01,L10
14009,0714,1379,2,02,L10
14507,2833,1378,2,01,L10
15427,1759,1208,2,01,L10
15917,2053,1264,2,01,L10
18883,2015,1228,2,01,L10
19182,2015,1229,2,01,L10
0,1627,1819,3,01,L10
2110,2514,1817,2,01,L10
940,1627,1818,2,01,L10
4754,1897,1814,2,81,L10
3645,1897,1813,2,82,L10
6304,1628,1719,2,01,L10
5724,1897,1813,2,81,L10
7414,1514,1810,2,01,L10
6794,2052,1812,2,01,L10
8729,2097,1847,2,82,L10
8437,0924,1808,2,01,L10
9769,2097,1847,2,01,L10
9107,1514,1820,1,83,L10
11199,0924,1806,2,01,L10
10519,0924,1807,2,01,L10
12179,0924,1804,2,01,L10
11459,0924,1805,2,01,L10
13460,0714,1845,2,01,L10
12711,0924,1844,2,01,L10
20055,1757,1302,1,02,L10
19595,1757,1230,1,04,L10
21237,1246,1800,3,01,L10
20639,2004,1367,2,02,L10
20462,1101,1311,1,01,L10
13002,1628,1811,2,02,L10
13505,1628,1719,2,02,L10
13887,1897,1813,2,02,L10
14996,1897,1814,2,01,L10
10469,0924,1807,2,02,L10
11085,0924,1808,2,02,L10
11595,1514,1809,2,02,L10
12102,1514,1810,2,02,L10
15966,1897,1813,2,01,L10
17466,2514,1817,2,02,L10
0,1246,1800,3,01,L10
668,1757,1311,1,03,L10
345,1757,1846,2,01,L10
1737,2015,1230,1,02,L10
1148,1757,1302,1,03,L10
2421,2015,1228,2,02,L10
2075,2015,1229,2,02,L10
3421,2015,1227,2,02,L10
2821,2015,1184,2,02,L10
5126,2053,1264,2,02,L10
4708,0138,1377,2,03,L10
6326,2833,1378,2,02,L10
5666,2053,1208,2,02,L10
7332,0714,1845,2,02,L10
6874,0714,1379,2,03,L10
8729,0924,1804,2,02,L10
8248,0924,1844,2,02,L10
9879,0924,1806,2,02,L10
9419,0924,1805,2,02,L10
19636,1627,1819,3,01,L10
18796,1627,1818,2,02,L10
14911,2015,1184,2,01,L10
15379,2015,1228,2,01,L10
15678,2015,1229,2,01,L10
16091,1757,1230,1,04,L10
12413,2053,1264,2,01,L10
12834,0138,1377,2,02,L10
13200,0154,1701,2,02,L10
14431,2015,1227,2,01,L10
16551,1757,1302,1,02,L10
16958,1101,1311,1,01,L10
0,1324,1815,3,01,L10
2220,1897,1813,2,81,L10
1250,1897,1814,2,81,L10
3290,2052,1812,2,01,L10
2800,1628,1719,2,01,L10
4933,0924,1808,2,01,L10
3910,1514,1810,2,01,L10
5603,1514,1820,1,83,L10
5225,2097,1847,2,82,L10
7015,0924,1807,2,01,L10
6265,2097,1847,2,01,L10
7955,0924,1805,2,01,L10
7695,0924,1806,2,01,L10
9207,0924,1844,2,01,L10
8675,0924,1804,2,01,L10
10505,0714,1379,2,02,L10
9956,0714,1845,2,01,L10
11923,1759,1208,2,01,L10
11003,2833,1378,2,01,L10
17733,1246,1800,3,01,L10
17135,2004,1367,2,02,L10
14829,1757,1230,1,04,L10
15289,1757,1302,1,02,L10
15696,1101,1311,1,01,L10
15873,2004,1367,2,02,L10
13169,2015,1227,2,01,L10
13649,2015,1184,2,01,L10
14117,2015,1228,2,01,L10
14416,2015,1229,2,01,L10
16471,1246,1800,3,01,L10
0,1324,1815,3,01,L10
2220,1897,1813,2,81,L10
1250,1897,1814,2,81,L10
3290,2052,1812,2,01,L10
2800,1628,1719,2,01,L10
4933,0924,1808,2,01,L10
3910,1514,1810,2,01,L10
6433,0924,1806,2,01,L10
5753,0924,1807,2,01,L10
7413,0924,1804,2,01,L10
6693,0924,1805,2,01,L10
8694,0714,1845,2,01,L10
7945,0924,1844,2,01,L10
9741,2833,1378,2,01,L10
9243,0714,1379,2,02,L10
11151,2053,1264,2,01,L10
10661,1759,1208,2,01,L10
11938,0154,1701,2,02,L10
11572,0138,1377,2,02,L10
18068,0154,1701,2,02,L10
19299,2015,1227,2,01,L10
19779,2015,1184,2,01,L10
20247,2015,1228,2,01,L10
15871,2833,1378,2,01,L10
16791,1759,1208,2,01,L10
17281,2053,1264,2,01,L10
17702,0138,1377,2,02,L10
20546,2015,1229,2,01,L10
20959,1757,1230,1,04,L10
0,1627,1819,3,01,L10
2110,2514,1817,2,01,L10
940,1627,1818,2,01,L10
4670,1897,1814,2,82,L10
3645,1897,1813,2,82,L10
7380,1897,1814,2,81,L10
6130,1324,1815,1,01,L10
8930,1628,1719,2,01,L10
8350,1897,1813,2,81,L10
10040,1514,1810,2,01,L10
9420,2052,1812,2,01,L10
11883,0924,1807,2,01,L10
11063,0924,1808,2,01,L10
12823,0924,1805,2,01,L10
12563,0924,1806,2,01,L10
14075,0924,1844,2,01,L10
13543,0924,1804,2,01,L10
15373,0714,1379,2,02,L10
14824,0714,1845,2,01,L10
21826,1101,1311,1,01,L10
21419,1757,1302,1,02,L10
22601,1246,1800,3,01,L10
22003,2004,1367,2,02,L10
13002,1628,1811,2,02,L10
13505,1628,1719,2,02,L10
13887,1897,1813,2,02,L10
14912,1897,1814,2,02,L10
10469,0924,1807,2,02,L10
11085,0924,1808,2,02,L10
11595,1514,1809,2,02,L10
12102,1514,1810,2,02,L10
16372,1324,1815,3,01,L10
0,1246,1800,3,01,L10
668,1757,1311,1,03,L10
345,1757,1846,2,01,L10
1737,2015,1230,1,02,L10
1148,1757,1302,1,03,L10
2421,2015,1228,2,02,L10
2075,2015,1229,2,02,L10
3421,2015,1227,2,02,L10
2821,2015,1184,2,02,L10
5126,2053,1264,2,02,L10
4708,0138,1377,2,03,L10
6326,2833,1378,2,02,L10
5666,2053,1208,2,02,L10
7332,0714,1845,2,02,L10
6874,0714,1379,2,03,L10
8729,0924,1804,2,02,L10
8248,0924,1844,2,02,L10
9879,0924,1806,2,02,L10
9419,0924,1805,2,02,L10
5987,1514,1188,1,02,L49
5357,1514,1187,2,02,L49
8387,1875,1427,2,02,L49
7377,0335,1426,2,02,L49
10187,0046,1306,3,01,L49
9437,1875,1428,2,02,L49
0,1965,1317,3,02,L49
1057,1514,1027,2,04,L49
350,1514,1366,2,02,L49
2703,2059,1479,2,02,L49
2037,1575,1514,2,02,L49
4007,1890,1325,2,02,L49
3221,2059,1324,2,02,L49
5167,2059,1299,2,02,L49
4637,0145,1409,1,01,L49
7571,2059,1479,2,01,L49
6870,1880,1324,2,01,L49
9378,1514,1027,2,01,L49
8406,0522,1514,2,01,L49
10511,1965,1317,3,02,L49
10081,1965,1366,2,03,L49
0,0046,1306,3,01,L49
1620,1875,1427,2,01,L49
820,1875,1428,2,01,L49
3600,1514,1425,2,01,L49
2870,0335,1426,2,01,L49
5070,2059,1299,2,01,L49
4420,1514,1188,1,01,L49
6310,1880,1325,2,01,L49
5630,0145,1409,1,02,L49
5963,1514,1018,2,01,509
4872,1514,1020,1,01,509
7217,1514,1016,1,01,509
6569,1514,1017,2,01,509
10356,1101,1010,2,01,509
8929,1101,1013,1,01,509
11785,1101,1007,2,03,509
11355,1101,1008,2,01,509
12125,2001,1006,4,12,509
0,0527,1947,3,06,509
645,2108,1406,1,01,509
342,2108,1947,2,01,509
1967,2108,1298,1,01,509
1437,2108,1253,1,01,509
3322,2108,1277,1,01,509
2632,2108,1195,1,01,509
4532,2108,1219,1,01,509
4002,2108,1256,1,01,509
5963,1514,1018,2,01,509
4872,1514,1020,1,01,509
7217,1514,1016,1,01,509
6569,1514,1017,2,01,509
10356,1101,1010,2,01,509
8929,1101,1013,1,01,509
11785,1101,1007,2,03,509
11355,1101,1008,2,01,509
13769,2201,1003,1,01,509
12266,1101,1006,1,09,509
14612,2201,1001,1,01,509
0,0527,1947,3,06,509
645,2108,1406,1,01,509
342,2108,1947,2,01,509
1967,2108,1298,1,01,509
1437,2108,1253,1,01,509
3322,2108,1277,1,01,509
2632,2108,1195,1,01,509
4532,2108,1219,1,01,509
4002,2108,1256,1,01,509
14970,2601,2001,4,04,509
6300,1514,1016,1,01,509
5652,1514,1017,2,01,509
9439,1101,1010,2,01,509
8012,1101,1013,1,01,509
10868,1101,1007,2,03,509
10438,1101,1008,2,01,509
11208,2001,1006,4,12,509
0,2108,1253,3,10,509
1050,2108,1298,1,01,509
520,2108,1253,1,01,509
2405,2108,1277,1,01,509
1715,2108,1195,1,01,509
3615,2108,1219,1,01,509
3085,2108,1256,1,01,509
5046,1514,1018,2,01,509
3955,1514,1020,1,01,509
6300,1514,1016,1,01,509
5652,1514,1017,2,01,509
9439,1101,1010,2,01,509
8012,1101,1013,1,01,509
10868,1101,1007,2,03,509
10438,1101,1008,2,01,509
12852,2201,1003,1,01,509
11349,1101,1006,1,09,509
14053,2601,2001,4,04,509
13695,2201,1001,1,01,509
0,2108,1253,3,10,509
1050,2108,1298,1,01,509
520,2108,1253,1,01,509
2405,2108,1277,1,01,509
1715,2108,1195,1,01,509
3615,2108,1219,1,01,509
3085,2108,1256,1,01,509
5046,1514,1018,2,01,509
3955,1514,1020,1,01,509
14579,1203,1001,1,08,509
15111,1203,1028,4,13,509
15213,1203,1028,5,04,509
0,0527,1947,3,06,509
645,2108,1406,1,01,509
342,2108,1947,2,01,509
1967,2108,1298,1,01,509
1437,2108,1253,1,01,509
3322,2108,1277,1,01,509
2632,2108,1195,1,01,509
4532,2108,1219,1,01,509
4002,2108,1256,1,01,509
5963,1514,1018,2,01,509
4872,1514,1020,1,01,509
7217,1514,1016,1,01,509
6569,1514,1017,2,01,509
10356,1101,1010,2,01,509
8929,1101,1013,1,01,509
11785,1101,1007,2,03,509
11355,1101,1008,2,01,509
13769,2201,1003,1,01,509
12266,1101,1006,1,09,509
0,2601,2001,4,04,509
5297,1928,R-10,6,98,509
16348,2108,1020,1,03,509
16698,2108,1219,1,02,509
17198,2108,1256,1,02,509
17858,2108,1277,1,02,509
12684,1514,1013,1,02,509
14019,1514,1016,1,02,509
14685,1514,1017,2,02,509
15270,1514,1018,2,02,509
18568,2108,1195,1,02,509
19263,2108,1298,1,02,509
0,0128,2148,3,03,509
620,2302,2128,1,02,509
280,2302,2148,1,08,509
1470,0128,2146,1,02,509
1213,0706,2149,1,01,509
2505,0128,2144,1,02,509
2100,0128,2145,1,02,509
3637,2012,2097,1,04,509
3040,0603,2143,1,02,509
4852,2012,2138,1,02,509
4130,2012,2140,1,04,509
6106,0127,2001,1,02,509
5256,0127,2131,1,04,509
7473,0123,1003,1,05,509
6625,2201,1001,1,02,509
9259,1101,1007,2,04,509
8808,0123,1006,1,10,509
10700,1101,1010,2,02,509
9809,1101,1008,2,02,509
20562,2108,1406,1,02,509
19823,2108,1253,1,02,509
20977,0527,1947,3,06,509
17157,2012,2140,1,01,509
17516,2012,2097,1,03,509
18301,0128,2143,1,01,509
18771,0128,2144,1,01,509
14612,2201,1001,1,01,509
14778,2201,2001,1,01,509
15807,0127,2131,1,03,509
16452,2012,2138,1,01,509
19171,0128,2145,1,01,509
19800,0706,2146,1,04,509
0,0527,1947,3,06,509
645,2108,1406,1,01,509
342,2108,1947,2,01,509
1967,2108,1298,1,01,509
1437,2108,1253,1,01,509
3322,2108,1277,1,01,509
2632,2108,1195,1,01,509
4532,2108,1219,1,01,509
4002,2108,1256,1,01,509
5963,1514,1018,2,01,509
4872,1514,1020,1,01,509
7217,1514,1016,1,01,509
6569,1514,1017,2,01,509
10356,1101,1010,2,01,509
8929,1101,1013,1,01,509
11785,1101,1007,2,03,509
11355,1101,1008,2,01,509
13769,2201,1003,1,01,509
12266,1101,1006,1,09,509
20538,2302,2128,1,01,509
20055,2302,2149,1,03,509
21018,0128,2148,3,03,509
0,0128,2148,3,03,509
3048,1706,R-10,6,99,509
4852,2012,2138,1,02,509
4130,2012,2140,1,04,509
6106,0127,2001,1,02,509
5256,0127,2131,1,04,509
7459,2201,1003,4,02,509
6625,2201,1001,1,02,509
8974,2002,R-13,6,99,509
0,0128,2148,3,03,509
620,2302,2128,1,02,509
280,2302,2148,1,08,509
1470,0128,2146,1,02,509
1213,0706,2149,1,01,509
2505,0128,2144,1,02,509
2100,0128,2145,1,02,509
3637,2012,2097,1,04,509
3040,0603,2143,1,02,509
17384,0128,2143,1,01,509
17854,0128,2144,1,01,509
18254,0128,2145,1,01,509
18883,0706,2146,1,04,509
14890,0127,2131,1,03,509
15535,2012,2138,1,01,509
16240,2012,2140,1,01,509
16599,2012,2097,1,03,509
19138,2302,2149,1,03,509
19621,2302,2128,1,01,509
0,2108,1253,3,10,509
1050,2108,1298,1,01,509
520,2108,1253,1,01,509
2405,2108,1277,1,01,509
1715,2108,1195,1,01,509
3615,2108,1219,1,01,509
3085,2108,1256,1,01,509
5046,1514,1018,2,01,509
3955,1514,1020,1,01,509
6300,1514,1016,1,01,509
5652,1514,1017,2,01,509
9439,1101,1010,2,01,509
8012,1101,1013,1,01,509
10868,1101,1007,2,03,509
10438,1101,1008,2,01,509
12852,2201,1003,1,01,509
11349,1101,1006,1,09,509
13861,2201,2001,1,01,509
13695,2201,1001,1,01,509
20101,0128,2148,3,03,509
0,2001,1006,4,12,509
2252,2002,R-13,6,99,509
16348,2108,1020,1,03,509
16698,2108,1219,1,02,509
17198,2108,1256,1,02,509
17858,2108,1277,1,02,509
12684,1514,1013,1,02,509
14019,1514,1016,1,02,509
14685,1514,1017,2,02,509
15270,1514,1018,2,02,509
18568,2108,1195,1,02,509
19263,2108,1298,1,02,509
0,0128,2148,3,03,509
620,2302,2128,1,02,509
280,2302,2148,1,08,509
1470,0128,2146,1,02,509
1213,0706,2149,1,01,509
2505,0128,2144,1,02,509
2100,0128,2145,1,02,509
3637,2012,2097,1,04,509
3040,0603,2143,1,02,509
4852,2012,2138,1,02,509
4130,2012,2140,1,04,509
6106,0127,2001,1,02,509
5256,0127,2131,1,04,509
7473,0123,1003,1,05,509
6625,2201,1001,1,02,509
9259,1101,1007,2,04,509
8808,0123,1006,1,10,509
10700,1101,1010,2,02,509
9809,1101,1008,2,02,509
20562,2108,1406,1,02,509
19823,2108,1253,1,02,509
20890,2108,1947,4,02,509
9413,1514,1017,2,02,509
8747,1514,1016,1,02,509
11076,2108,1020,1,03,509
9998,1514,1018,2,02,509
11926,2108,1256,1,02,509
11426,2108,1219,1,02,509
13296,2108,1195,1,02,509
12586,2108,1277,1,02,509
14551,2108,1253,1,02,509
13991,2108,1298,1,02,509
15290,2108,1406,1,02,509
0,1203,1028,5,04,509
1277,1203,1001,1,07,509
662,1203,1028,1,11,509
3536,0123,1006,1,10,509
2201,0123,1003,1,05,509
4537,1101,1008,2,02,509
3987,1101,1007,2,04,509
7412,1514,1013,1,02,509
5428,1101,1010,2,02,509
15705,0527,1947,3,06,509
4852,2012,2138,1,02,509
4130,2012,2140,1,04,509
6106,0127,2001,1,02,509
5256,0127,2131,1,04,509
7459,2201,1003,4,02,509
6625,2201,1001,1,02,509
0,0128,2148,3,03,509
620,2302,2128,1,02,509
280,2302,2148,1,08,509
1470,0128,2146,1,02,509
1213,0706,2149,1,01,509
2505,0128,2144,1,02,509
2100,0128,2145,1,02,509
3637,2012,2097,1,04,509
3040,0603,2143,1,02,509
0,2108,1947,4,02,509
12544,2002,R-13,6,99,509
0,2002,R-13,6,00,509
3044,1203,1028,5,04,509
0,2108,1253,3,10,509
13273,2002,R-13,6,99,509
16348,2108,1020,1,03,509
16698,2108,1219,1,02,509
17198,2108,1256,1,02,509
17858,2108,1277,1,02,509
12684,1514,1013,1,02,509
14019,1514,1016,1,02,509
14685,1514,1017,2,02,509
15270,1514,1018,2,02,509
18568,2108,1195,1,02,509
19263,2108,1298,1,02,509
0,0128,2148,3,03,509
620,2302,2128,1,02,509
280,2302,2148,1,08,509
1470,0128,2146,1,02,509
1213,0706,2149,1,01,509
2505,0128,2144,1,02,509
2100,0128,2145,1,02,509
3637,2012,2097,1,04,509
3040,0603,2143,1,02,509
4852,2012,2138,1,02,509
4130,2012,2140,1,04,509
6106,0127,2001,1,02,509
5256,0127,2131,1,04,509
7473,0123,1003,1,05,509
6625,2201,1001,1,02,509
9259,1101,1007,2,04,509
8808,0123,1006,1,10,509
10700,1101,1010,2,02,509
9809,1101,1008,2,02,509
19958,2108,1253,3,10,509
19823,2108,1253,1,02,509
0,1706,R-10,6,00,509
3299,0128,2148,3,03,509
0,2002,R-13,6,00,509
13090,2108,1253,3,10,509
10378,2108,1020,1,03,509
9300,1514,1018,2,02,509
11228,2108,1256,1,02,509
10728,2108,1219,1,02,509
12598,2108,1195,1,02,509
11888,2108,1277,1,02,509
13853,2108,1253,1,02,509
13293,2108,1298,1,02,509
15007,0527,1947,3,06,509
14592,2108,1406,1,02,509
0,2002,R-13,6,00,509
2838,0123,1006,1,10,509
1503,0123,1003,5,05,509
3839,1101,1008,2,02,509
3289,1101,1007,2,04,509
6714,1514,1013,1,02,509
4730,1101,1010,2,02,509
8715,1514,1017,2,02,509
8049,1514,1016,1,02,509
14470,1514,1018,2,02,509
13885,1514,1017,2,02,509
15898,2108,1219,1,02,509
15548,2108,1020,1,03,509
17058,2108,1277,1,02,509
16398,2108,1256,1,02,509
18463,2108,1298,1,02,509
17768,2108,1195,1,02,509
19762,2108,1406,1,02,509
19023,2108,1253,1,02,509
20177,0527,1947,3,06,509
0,1706,R-10,6,00,509
6673,0123,1003,1,05,509
5825,2201,1001,5,02,509
8459,1101,1007,2,04,509
8008,0123,1006,1,10,509
9900,1101,1010,2,02,509
9009,1101,1008,2,02,509
13219,1514,1016,1,02,509
11884,1514,1013,1,02,509
0,2201,1003,4,02,509
1515,2002,R-13,6,99,509
0,2002,R-13,6,00,509
12992,0527,1947,3,06,509
0,1203,1028,4,13,509
3802,2002,R-13,6,99,509
0,2002,R-13,6,00,509
8338,0128,2148,3,03,509
5963,1514,1018,2,01,509
4872,1514,1020,1,01,509
7217,1514,1016,1,01,509
6569,1514,1017,2,01,509
10356,1101,1010,2,01,509
8929,1101,1013,1,01,509
11785,1101,1007,2,03,509
11355,1101,1008,2,01,509
13769,2201,1003,1,01,509
12266,1101,1006,1,09,509
14579,1203,1001,1,08,509
0,0527,1947,3,06,509
645,2108,1406,1,01,509
342,2108,1947,2,01,509
1967,2108,1298,1,01,509
1437,2108,1253,1,01,509
3322,2108,1277,1,01,509
2632,2108,1195,1,01,509
4532,2108,1219,1,01,509
4002,2108,1256,1,01,509
15111,1203,1028,4,13,509
16348,2108,1020,1,03,509
16698,2108,1219,1,02,509
17198,2108,1256,1,02,509
17858,2108,1277,1,02,509
12684,1514,1013,1,02,509
14019,1514,1016,1,02,509
14685,1514,1017,2,02,509
15270,1514,1018,2,02,509
18568,2108,1195,1,02,509
19263,2108,1298,1,02,509
0,0128,2148,3,03,509
620,2302,2128,1,02,509
280,2302,2148,1,08,509
1470,0128,2146,1,02,509
1213,0706,2149,1,01,509
2505,0128,2144,1,02,509
2100,0128,2145,1,02,509
3637,2012,2097,1,04,509
3040,0603,2143,1,02,509
4852,2012,2138,1,02,509
4130,2012,2140,1,04,509
6106,0127,2001,1,02,509
5256,0127,2131,1,04,509
7473,0123,1003,1,05,509
6625,2201,1001,1,02,509
9259,1101,1007,2,04,509
8808,0123,1006,1,10,509
10700,1101,1010,2,02,509
9809,1101,1008,2,02,509
19928,2108,1253,3,09,509
19823,2108,1253,1,02,509
9436,1209,7044,2,01,N44
9853,2102,7043,2,02,N44
10582,2102,7014,2,04,N44
11360,0110,7088,2,01,N44
8096,0015,7050,2,01,N44
8546,1508,7048,2,01,N44
8806,1209,7046,2,01,N44
9176,1209,7045,2,01,N44
12030,0110,7002,3,23,N44
0,1222,6059,3,23,N44
580,1222,6057,2,03,N44
330,1222,6059,2,01,N44
1205,0119,6055,2,05,N44
845,1222,6055,2,01,N44
2092,2801,6023,2,01,N44
1685,0119,6097,2,01,N44
2924,2801,6020,2,01,N44
2624,2801,6021,2,01,N44
3944,2004,6075,2,01,N44
3582,2801,6006,2,03,N44
4862,2004,6004,2,01,N44
4334,2004,6005,2,01,N44
5436,2004,6003,2,07,N44
5263,2004,6003,2,01,N44
6232,1507,6001,2,01,N44
5963,0026,6002,2,01,N44
7517,0204,7018,2,05,N44
6775,0132,7019,2,01,N44
0,0156,6061,4,02,N44
13053,1221,R-11,6,99,N44
0,3541,7002,3,23,N44
8532,1928,R-10,6,98,N44
9614,0119,6023,2,04,N44
10003,0119,6097,2,02,N44
10300,0119,6055,2,04,N44
10732,1222,6055,2,02,N44
8049,2801,6006,2,04,N44
8533,2801,6020,2,02,N44
8951,2801,6021,2,02,N44
9327,2801,6022,2,02,N44
11112,1222,6057,2,04,N44
11422,0156,6059,2,03,N44
0,3541,7002,3,23,N44
976,2102,7014,1,03,N44
570,3541,7001,1,02,N44
2028,1209,7044,2,02,N44
1618,2102,7043,2,01,N44
2638,1209,7046,2,02,N44
2258,1209,7045,2,02,N44
3474,0015,7050,2,02,N44
3158,1508,7048,2,02,N44
4207,0204,7018,2,04,N44
3897,0204,7051,2,02,N44
5247,1507,6001,2,02,N44
4748,0132,7019,2,02,N44
